id,crop_year,district_id,grape_type_code,grape_type_name,variety_code,variety_name,avg_price_per_ton,total_tons,is_state_total
0,2016,1,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,3000.0,2.6,False
1,2016,1,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,1701.94,12.9,False
2,2016,1,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,1264.86,24259.3,False
3,2016,1,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,1364.78,104.0,False
4,2016,1,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,1700.0,5.7,False
5,2016,1,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,1109.61,148.8,False
6,2016,1,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,1725.1,220.8,False
7,2016,1,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,1375.0,18.2,False
8,2016,1,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,2000.0,4.5,False
9,2016,1,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,1954.87,22.6,False
10,2016,1,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,1150.94,139.1,False
11,2016,1,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,1749.07,54.6,False
12,2016,1,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,1850.0,3.4,False
13,2016,1,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,1400.44,90.6,False
14,2016,1,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,1499.17,325.8,False
15,2016,1,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,1695.05,48.5,False
16,2016,1,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,1281.76,2855.7,False
17,2016,1,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,1510.0,87.3,False
18,2016,1,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,1339.19,44.4,False
19,2016,1,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,1426.13,22.2,False
20,2016,1,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,1240.01,412.9,False
21,2016,1,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,1862.62,126.0,False
22,2016,1,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,3100.0,1.2,False
23,2016,1,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1597.76,128.7,False
24,2016,1,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,2439.62,21.2,False
25,2016,1,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,2058.34,6080.8,False
26,2016,1,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1310.41,920.5,False
27,2016,1,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1800.0,3.0,False
28,2016,1,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1574.39,28.9,False
29,2016,1,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,2400.0,10.2,False
30,2016,1,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1487.91,86.0,False
31,2016,1,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1447.34,63.8,False
32,2016,1,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1889.34,328.7,False
33,2016,1,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1842.66,28.6,False
34,2016,1,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,3402.17,11.5,False
35,2016,1,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1232.02,4510.7,False
36,2016,1,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1800.0,7.4,False
37,2016,1,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1738.58,12.7,False
38,2016,1,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1918.92,14.8,False
39,2016,1,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1603.13,3.2,False
40,2016,1,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,2068.09,9.4,False
41,2016,1,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1926.81,52.4,False
42,2016,1,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1726.04,1898.0,False
43,2016,1,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,2924.69,4021.5,False
44,2016,1,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1509.78,19.6,False
45,2016,1,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1627.66,35.6,False
46,2016,1,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1603.82,179.2,False
47,2016,1,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1800.0,2.4,False
48,2016,1,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1487.98,1307.1,False
49,2016,1,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,3448.73,9.0,False
50,2016,1,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1250.61,16.3,False
51,2016,1,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1250.0,2.2,False
52,2016,1,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1250.0,10.3,False
53,2016,1,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1598.38,4914.1,False
54,2016,1,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1950.41,17.9,False
55,2016,2,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,1258.87,1432.4,False
56,2016,2,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,1313.0,6.4,False
57,2016,2,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,1497.3,74.0,False
58,2016,2,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,2600.0,4.8,False
59,2016,2,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,1231.29,233.6,False
60,2016,2,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,900.0,4.4,False
61,2016,2,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,1316.81,25.4,False
62,2016,2,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,1200.0,143.1,False
63,2016,2,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,1601.66,54.3,False
64,2016,2,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,1157.1,12528.9,False
65,2016,2,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,1217.72,139.2,False
66,2016,2,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,1171.12,112.0,False
67,2016,2,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,1500.0,5.2,False
68,2016,2,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,771.08,111.7,False
69,2016,2,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,1466.11,121.6,False
70,2016,2,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,937.5,19.2,False
71,2016,2,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1641.38,116.0,False
72,2016,2,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1908.41,325.2,False
73,2016,2,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,2343.19,11112.1,False
74,2016,2,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1000.0,4.1,False
75,2016,2,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1620.41,123.0,False
76,2016,2,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1920.48,503.5,False
77,2016,2,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1757.2,104.1,False
78,2016,2,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1390.04,1348.7,False
79,2016,2,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1700.0,8.1,False
80,2016,2,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1500.0,3.2,False
81,2016,2,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,2199.87,258.0,False
82,2016,2,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1880.32,2294.4,False
83,2016,2,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,2063.49,209.8,False
84,2016,2,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1455.6,25.9,False
85,2016,2,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1592.28,25.9,False
86,2016,2,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1250.0,3.3,False
87,2016,2,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1605.87,809.9,False
88,2016,2,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1979.15,194.0,False
89,2016,2,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1655.42,8.3,False
90,2016,2,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1800.0,8.7,False
91,2016,2,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1595.26,1502.7,False
92,2016,2,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,2000.0,0.4,False
93,2016,3,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,3000.0,25.6,False
94,2016,3,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,2174.06,32.0,False
95,2016,3,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,1859.77,60.1,False
96,2016,3,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,2163.3,52478.2,False
97,2016,3,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,1421.4,28.5,False
98,2016,3,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,2642.86,7.0,False
99,2016,3,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,1147.89,73.4,False
100,2016,3,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,1599.07,181.0,False
101,2016,3,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,2257.92,42.3,False
102,2016,3,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,2907.18,40.2,False
103,2016,3,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,2700.0,4.9,False
104,2016,3,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,2356.11,13.1,False
105,2016,3,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,2259.16,26.1,False
106,2016,3,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,2052.14,13.9,False
107,2016,3,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,2373.82,21.9,False
108,2016,3,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,250.0,1.9,False
109,2016,3,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,2343.68,5.4,False
110,2016,3,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,2704.65,4.3,False
111,2016,3,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,2017.3,175.1,False
112,2016,3,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,1744.0,872.9,False
113,2016,3,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,2634.62,14.3,False
114,2016,3,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,2839.21,32.9,False
115,2016,3,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,1687.24,10240.2,False
116,2016,3,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,1638.37,212.1,False
117,2016,3,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,2418.78,7.2,False
118,2016,3,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,2256.9,200.9,False
119,2016,3,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,2750.0,5.1,False
120,2016,3,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,2000.0,2.5,False
121,2016,3,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,2155.6,56.8,False
122,2016,3,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,2089.56,26.1,False
123,2016,3,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,2427.37,356.4,False
124,2016,3,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,2263.02,205.2,False
125,2016,3,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,2418.38,38.5,False
126,2016,3,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,3858.82,1.7,False
127,2016,3,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,2542.11,19.0,False
128,2016,3,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,2801.11,118.1,False
129,2016,3,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,2885.21,77.2,False
130,2016,3,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,2941.57,745.8,False
131,2016,3,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,2972.68,24034.2,False
132,2016,3,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,2276.39,310.2,False
133,2016,3,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,2350.0,2.0,False
134,2016,3,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,2351.72,2.9,False
135,2016,3,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,2732.3,16.1,False
136,2016,3,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,2175.0,2.4,False
137,2016,3,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,2497.03,11.8,False
138,2016,3,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1863.33,6.0,False
139,2016,3,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,2995.16,393.8,False
140,2016,3,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,2635.02,1093.4,False
141,2016,3,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,2119.36,670.8,False
142,2016,3,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1815.9,9568.0,False
143,2016,3,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,2457.01,156.4,False
144,2016,3,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,4491.15,11.3,False
145,2016,3,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1923.71,9.7,False
146,2016,3,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,2600.0,0.7,False
147,2016,3,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,2600.0,1.6,False
148,2016,3,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,2976.71,473.2,False
149,2016,3,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,2797.43,1759.2,False
150,2016,3,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,3678.05,25875.6,False
151,2016,3,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,2638.09,107.8,False
152,2016,3,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1500.0,0.7,False
153,2016,3,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,2015.0,2.0,False
154,2016,3,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,2325.63,352.1,False
155,2016,3,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,2241.04,17.3,False
156,2016,3,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,2595.06,2391.7,False
157,2016,3,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,2158.54,4.1,False
158,2016,3,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,2299.19,24.7,False
159,2016,3,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,2400.0,0.9,False
160,2016,3,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,3655.17,5.8,False
161,2016,3,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,3000.0,3.6,False
162,2016,3,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,3333.33,2.1,False
163,2016,3,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,2839.16,11043.0,False
164,2016,3,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,3295.41,167.9,False
165,2016,4,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,3439.37,39.5,False
166,2016,4,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,3200.0,0.6,False
167,2016,4,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,2673.03,16108.9,False
168,2016,4,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,1754.73,20.1,False
169,2016,4,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,3510.0,0.3,False
170,2016,4,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,2031.13,28.8,False
171,2016,4,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,1592.59,16.2,False
172,2016,4,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,1882.49,25.7,False
173,2016,4,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,2935.16,6.4,False
174,2016,4,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,2800.0,4.9,False
175,2016,4,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,3708.0,14.5,False
176,2016,4,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,1991.02,97.7,False
177,2016,4,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,2000.0,2.3,False
178,2016,4,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,1823.08,52.0,False
179,2016,4,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,1829.88,251.0,False
180,2016,4,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,3376.62,23.1,False
181,2016,4,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,4249.52,12.6,False
182,2016,4,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,2142.37,8139.8,False
183,2016,4,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,2194.26,96.3,False
184,2016,4,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,2631.26,11.6,False
185,2016,4,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,2478.11,295.2,False
186,2016,4,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,2671.72,6.5,False
187,2016,4,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,3200.0,0.9,False
188,2016,4,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,2050.0,1.1,False
189,2016,4,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,2464.91,17.1,False
190,2016,4,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,3107.54,139.6,False
191,2016,4,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,2818.31,132.2,False
192,2016,4,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,3053.66,2.0,False
193,2016,4,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,3780.0,2.6,False
194,2016,4,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,3200.0,4.0,False
195,2016,4,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1550.0,1.3,False
196,2016,4,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,2540.25,24.9,False
197,2016,4,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,7149.66,1334.9,False
198,2016,4,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,6836.4,37955.4,False
199,2016,4,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,2673.74,7.9,False
200,2016,4,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,5500.0,0.4,False
201,2016,4,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,3193.67,142.2,False
202,2016,4,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,4014.07,1.5,False
203,2016,4,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1677.95,10.6,False
204,2016,4,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1645.51,37.3,False
205,2016,4,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,2600.0,2.4,False
206,2016,4,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,4155.06,135.9,False
207,2016,4,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,5195.78,16.6,False
208,2016,4,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,5348.65,1121.8,False
209,2016,4,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,3101.42,23.1,False
210,2016,4,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,3351.79,8924.1,False
211,2016,4,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1823.3,194.0,False
212,2016,4,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,2000.0,1.9,False
213,2016,4,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,2794.19,5.2,False
214,2016,4,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,6025.4,1500.1,False
215,2016,4,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,3576.49,2759.4,False
216,2016,4,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,2778.52,5346.5,False
217,2016,4,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,3348.86,13.2,False
218,2016,4,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,4833.33,3.0,False
219,2016,4,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,3465.25,275.9,False
220,2016,4,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,2500.0,1.1,False
221,2016,4,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,3592.63,1512.6,False
222,2016,4,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,3500.0,6.6,False
223,2016,4,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,4190.66,50.3,False
224,2016,4,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,2561.11,3.6,False
225,2016,4,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,3520.89,2532.5,False
226,2016,4,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,4993.39,74.3,False
227,2016,5,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,1097.89,7.1,False
228,2016,5,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,887.0,3897.9,False
229,2016,5,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,414.43,1131.0,False
230,2016,5,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,2500.0,4.9,False
231,2016,5,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,603.97,993.1,False
232,2016,5,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,1427.89,61.0,False
233,2016,5,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,500.0,242.5,False
234,2016,5,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,675.93,2014.6,False
235,2016,5,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,829.41,752.2,False
236,2016,5,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,270.0,120.6,False
237,2016,5,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,1104.49,17.4,False
238,2016,5,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,652.5,262.5,False
239,2016,5,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,846.93,352.2,False
240,2016,5,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,1200.0,2.0,False
241,2016,5,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1344.37,29.3,False
242,2016,5,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1799.04,57.5,False
243,2016,5,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1970.56,823.0,False
244,2016,5,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1120.85,23.5,False
245,2016,5,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1200.0,19.4,False
246,2016,5,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1144.04,85.4,False
247,2016,5,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1165.0,2.0,False
248,2016,5,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1562.77,13.7,False
249,2016,5,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1600.77,99.4,False
250,2016,5,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,737.49,58.9,False
251,2016,5,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1340.6,591.4,False
252,2016,5,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,570.0,1.0,False
253,2016,5,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1885.18,190.4,False
254,2016,5,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1299.17,811.2,False
255,2016,5,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,856.04,4827.2,False
256,2016,5,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1333.5,20.3,False
257,2016,5,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1548.97,156.7,False
258,2016,5,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1400.0,3.0,False
259,2016,5,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1253.48,18.7,False
260,2016,5,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1053.8,396.8,False
261,2016,6,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,861.92,3334.3,False
262,2016,6,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,626.14,459.1,False
263,2016,6,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,2600.0,2.6,False
264,2016,6,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,980.56,27.0,False
265,2016,6,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,900.0,3.7,False
266,2016,6,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,492.52,38.1,False
267,2016,6,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,850.0,5.2,False
268,2016,6,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,2000.0,16.6,False
269,2016,6,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,1800.0,5.2,False
270,2016,6,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,717.09,1023.7,False
271,2016,6,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,900.0,3.7,False
272,2016,6,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,766.06,863.3,False
273,2016,6,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,1084.15,28.4,False
274,2016,6,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,950.0,15.0,False
