id,crop_year,district_id,variety_code,grape_type_code,total_tons,avg_price_per_ton,source_url
e1a7a082f05a85e4,2000,3,0,6,735.7,1391.55,https://www.nass.usda.gov/Statistics_by_State/California/Publications/Specialty_and_Other_Releases/Grapes/Crush/Final/2000/
e1a7a082f05a85e4,2000,3,0,6,11.8,1800.0,https://www.nass.usda.gov/Statistics_by_State/California/Publications/Specialty_and_Other_Releases/Grapes/Crush/Final/2000/
e1a7a082f05a85e4,2000,3,0,6,55.2,2167.39,https://www.nass.usda.gov/Statistics_by_State/California/Publications/Specialty_and_Other_Releases/Grapes/Crush/Final/2000/
e1a7a082f05a85e4,2000,3,0,6,7.0,1000.0,https://www.nass.usda.gov/Statistics_by_State/California/Publications/Specialty_and_Other_Releases/Grapes/Crush/Final/2000/
e1a7a082f05a85e4,2000,3,0,6,4.7,2200.0,https://www.nass.usda.gov/Statistics_by_State/California/Publications/Specialty_and_Other_Releases/Grapes/Crush/Final/2000/
e1a7a082f05a85e4,2000,3,0,6,180.0,1143.58,https://www.nass.usda.gov/Statistics_by_State/California/Publications/Specialty_and_Other_Releases/Grapes/Crush/Final/2000/
e1a7a082f05a85e4,2000,3,0,6,80.1,1675.2,https://www.nass.usda.gov/Statistics_by_State/California/Publications/Specialty_and_Other_Releases/Grapes/Crush/Final/2000/
e1a7a082f05a85e4,2000,3,0,6,160.5,2357.43,https://www.nass.usda.gov/Statistics_by_State/California/Publications/Specialty_and_Other_Releases/Grapes/Crush/Final/2000/
e1a7a082f05a85e4,2000,3,0,6,73.9,2016.75,https://www.nass.usda.gov/Statistics_by_State/California/Publications/Specialty_and_Other_Releases/Grapes/Crush/Final/2000/
e1a7a082f05a85e4,2000,3,0,6,24006.1,2106.72,https://www.nass.usda.gov/Statistics_by_State/California/Publications/Specialty_and_Other_Releases/Grapes/Crush/Final/2000/
e1a7a082f05a85e4,2000,3,0,6,402.1,2069.27,https://www.nass.usda.gov/Statistics_by_State/California/Publications/Specialty_and_Other_Releases/Grapes/Crush/Final/2000/
e1a7a082f05a85e4,2000,3,0,6,22.2,1769.04,https://www.nass.usda.gov/Statistics_by_State/California/Publications/Specialty_and_Other_Releases/Grapes/Crush/Final/2000/
e1a7a082f05a85e4,2000,3,0,6,502.3,2122.92,https://www.nass.usda.gov/Statistics_by_State/California/Publications/Specialty_and_Other_Releases/Grapes/Crush/Final/2000/
e1a7a082f05a85e4,2000,3,0,6,142.6,2176.29,https://www.nass.usda.gov/Statistics_by_State/California/Publications/Specialty_and_Other_Releases/Grapes/Crush/Final/2000/
e1a7a082f05a85e4,2000,3,0,6,10671.0,2093.53,https://www.nass.usda.gov/Statistics_by_State/California/Publications/Specialty_and_Other_Releases/Grapes/Crush/Final/2000/
e1a7a082f05a85e4,2000,3,0,6,14.1,1516.67,https://www.nass.usda.gov/Statistics_by_State/California/Publications/Specialty_and_Other_Releases/Grapes/Crush/Final/2000/
e1a7a082f05a85e4,2000,3,0,6,29.1,2269.85,https://www.nass.usda.gov/Statistics_by_State/California/Publications/Specialty_and_Other_Releases/Grapes/Crush/Final/2000/
e1a7a082f05a85e4,2000,3,0,6,0.6,1000.0,https://www.nass.usda.gov/Statistics_by_State/California/Publications/Specialty_and_Other_Releases/Grapes/Crush/Final/2000/
e1a7a082f05a85e4,2000,3,0,6,10.6,2100.0,https://www.nass.usda.gov/Statistics_by_State/California/Publications/Specialty_and_Other_Releases/Grapes/Crush/Final/2000/
e1a7a082f05a85e4,2000,3,0,6,871.0,1859.57,https://www.nass.usda.gov/Statistics_by_State/California/Publications/Specialty_and_Other_Releases/Grapes/Crush/Final/2000/
e1a7a082f05a85e4,2000,3,0,6,2403.9,2171.93,https://www.nass.usda.gov/Statistics_by_State/California/Publications/Specialty_and_Other_Releases/Grapes/Crush/Final/2000/
